Tokens,Entities
ϫⲓⲛ ⲡⲉ ϩⲟⲟⲩ ⲉⲧ ⲙⲙⲁⲩ ⲁ ⲛ ⲉⲧ ⲙ ⲡⲁ ⲥⲁ ⲛϩⲟⲩⲛ ⲧⲏⲣ ⲟⲩ · ⲟⲩϫⲁⲓ ⲁⲩⲱ ⲁ ⲓ ⲗⲟ ⲉ ⲓ ϣⲱⲛⲉ ⲉ ⲡⲁ ϩⲏⲡⲁⲣ ·,O time O O time O object O O place O place O object O O O O O O O O O O object object O
ϯ ϣⲟⲟⲡ ϩⲙ ⲡⲉⲓ ⲙⲁ ⲛ ϫⲁⲓⲉ ⲭⲱⲣⲓⲥ ϩⲓⲥⲉ ·,O O O place O O place O abstract O
ⲁ ϥ ⲧⲥⲁⲃⲟ ⲓ ⲇⲉ ⲉ ⲧ ⲧⲟⲉⲓⲥ ⲉⲧⲉⲣⲉ ⲛ ⲟⲩⲁⲙⲟⲙⲉ ϩⲓⲱⲱ ⲥ ·,O O O O O O object O O animal animal O object O
ⲁ ⲓ ⲕⲱⲣϣ ⲇⲉ ⲉⲣⲟ ϥ ⲉ ⲧⲣⲉϥ ⲕⲁⲁ ⲧ ϩⲙ ⲡⲉⲥ ⲡⲩⲗⲁⲓⲟⲛ · ⲛⲧ ⲁ ⲓ ⲛⲁⲩ ⲉⲣⲟ ϥ ⲛ ϣⲟⲣⲡ ·,O O O O O O O O O O O place O O O O O O O O O place O
ⲡⲉϫⲁ ϥ ⲛⲁ ⲓ ϫⲉ ⲛ ⲧⲉⲕ ϭⲟⲙ ⲁⲛ ⲧⲉ ⲉ ⲧⲱⲟⲩⲛ ϩⲁ ⲧ ϩⲟⲣⲙⲏ ⲛ ⲛ ⲇⲁⲓⲙⲱⲛ ⲁⲩⲱ ⲁ ⲓ ϭⲱⲣϣ ⲉⲣⲟ ϥ ⲉ ⲧⲣⲉ ϥ ϫⲱ ⲉⲣⲟ ⲓ ⲙ ⲡⲉϥ ⲣⲁⲛ ·,O O O O O O abstract abstract O O O O O event O O person person O O O O O O O O O O O O O abstract abstract O
ⲛⲧⲟϥ ⲇⲉ ⲡⲉϫⲁ ϥ ⲛⲁ ⲓ ϫⲉ ϯⲙⲟⲑⲉⲟⲥ ⲡⲉ ⲡ ⲣⲁⲛ,O O O O O O O person O abstract abstract
ⲁⲣⲓ ⲡⲁ ⲙⲉⲉⲩⲉ ϭⲉ ⲱ ⲡⲁ ⲥⲟⲛ ⲙ ⲙⲉⲣⲓⲧ ⲛⲧⲉ ⲡ ϫⲟⲉⲓⲥ ϫⲱⲕ ⲧ ⲉⲃⲟⲗ ϩⲙ ⲡ ⲁⲅⲱⲛ ⲉⲧ ⲛⲁⲛⲟⲩ ϥ ⲛⲧ ⲁ ϥ ⲧⲁϩⲙⲉ ⲧ ⲉⲣⲟ ϥ ·,O abstract abstract O O person O O person O person person O O O O abstract O O O O O O O O O O abstract O
ⲁⲛⲟⲕ ⲇⲉ ⲁ ⲓ ⲡⲁϩⲧ ϩⲁ ⲛⲉϥ ⲟⲩⲣⲏⲏⲧⲉ ϫⲉ ⲉ ϥ ⲛⲁ ⲣ ⲡⲁ ⲙⲉⲉⲩⲉ ⲛ ϥ ⲥⲙⲟⲩ ⲉⲣⲟ ⲓ ·,O O O O O O object object O O O O O abstract abstract O O O O O O
ⲛⲧⲟϥ ⲇⲉ ⲁ ϥ ⲥⲙⲟⲩ ⲉⲣⲟ ⲓ ⲉ ϥ ϫⲱ ⲙⲙⲟ ⲥ ϫⲉ ⲉⲣⲉ ⲡ ϫⲟⲉⲓⲥ ⲥⲙⲟⲩ ⲉⲣⲟ ⲕ · ⲛ ϥ ⲛⲁϩⲙⲉ ⲕ ⲛ ϭⲟⲣϭⲥ ⲙ ⲡ ⲇⲓⲁⲃⲟⲗⲟⲥ ⲁⲩⲱ ⲛ ϥ ⲕⲁⲁ ⲕ ϩⲛ ⲛⲉϥ ϩⲓⲟⲟⲩⲉ ⲧⲏⲣ ⲟⲩ ⲉⲧ ⲛⲁⲛⲱ ⲟⲩ ⲛ ⲟⲩⲟⲉⲓϣ ⲛⲓⲙ · ⲉ ⲕ ⲡⲏⲧ ⲉⲣⲁⲧ ⲟⲩ ⲛ ⲛ ⲉⲧ ⲟⲩⲁⲁⲃ ·,O O O O O O O O O O O O O O person person O O O O O O O O O abstract O person person O O O O O O abstract O O O O O abstract O time time O O O O O O O person O person O
ⲛⲧⲉⲣ ϥ ⲟⲩⲱ ⲇⲉ ⲉ ϥ ⲥⲙⲟⲩ ⲉⲣⲟ ⲓ ⲁ ⲧⲁ ϭⲟⲙ ⲉⲓ ⲉⲣⲟ ⲓ · ϩⲱⲥⲧⲉ ⲉ ⲧⲙ ⲧⲣ ⲁ ⲁⲓⲥⲑⲁⲛⲉ · ⲉ ⲡ ⲧⲏⲣϥ ϫⲉ ϯ ϩⲕⲟⲉⲓⲧ · ⲏ ϯ ⲟⲃⲉ ·,O O O O O O O O O O abstract abstract O O O O O O O O O O O O O O O O O O O O O O
ⲛⲧⲉⲣ ⲓ ⲛⲁⲩ ⲇⲉ ⲉ ϯ ⲛⲟϭ ⲛ ϣⲡⲏⲣⲉ ⲛⲧ ⲁ ⲥ ⲧⲁϩⲟ ⲓ · ⲁ ⲓ ⲧⲱⲟⲩⲛ ⲁ ⲓ ⲙⲟⲟϣⲉ · ⲉϩⲟⲩⲛ ϩⲙ ⲡ ⲧⲟⲟⲩ ·,O O O O O abstract O O O O O O O abstract O O O O O O O O O O place place O
ⲛⲧⲉⲣⲉ ϥⲧⲟⲟⲩ ⲇⲉ ⲛ ϩⲟⲟⲩ ⲟⲩⲉⲓⲛⲉ ⲁ ⲓ ϩⲓⲥⲉ ⲁⲩⲱ ⲁ ⲓ ⲡⲱⲣϣ ⲛ ⲛⲁ ϭⲓϫ ⲉϩⲣⲁⲓ ⲉ ⲧ ⲡⲉ ·,O time O O time O O O O O O O O O object object O O place place O
ⲁ ⲓ ϣⲗⲏⲗ · ⲁⲩⲱ ⲉⲓⲥ ⲡ ⲣⲱⲙⲉ ⲛⲧ ⲁ ϥ ⲉⲓ ϣⲁⲣⲟ ⲓ ⲛ ϣⲟⲣⲡ ·,O O O O O O person O O O O O O O O person O
ⲁ ϥ ⲉⲓ ϣⲁⲣⲟ ⲓ ⲟⲛ ⲁ ϥ ϯϭⲟⲙ ⲛⲁ ⲓ ⲛ ⲧ ϩⲉ ⲛ ⲧⲉ ϩⲟⲩⲉⲓⲧⲉ ·,O O O O O O O O O O O O O O O time time O
ϩⲁⲡⲗⲱⲥ ⲁ ⲡ ⲙⲉϩϥⲧⲟⲟⲩ · ⲛ ϩⲟⲟⲩ ⲟⲩⲉⲓⲛⲉ · ⲉ ⲓ ⲙⲟⲟϣⲉ ⲉϩⲟⲩⲛ,O O time O O O time O O O O O O
ⲛ ⲧⲉ ⲩⲛⲟⲩ ⲇⲉ · ⲁ ⲓ ϭⲱϣⲧ ⲁ ⲓ ⲛⲁⲩ ⲉ ⲩ ⲣⲱⲙⲉ · ⲙ ⲡ ⲟⲩⲉ ⲉ ϥ ⲟ ⲛ ϩⲟⲧⲉ ⲉⲙⲁⲧⲉ · ⲉⲣⲉ ⲡⲉϥ ϥⲱ ⲡⲟⲣϣ ⲉⲃⲟⲗ · ⲉϫⲙ ⲡⲉϥ ⲥⲱⲙⲁ · ⲛ ⲧ ϩⲉ ⲙ ⲡⲁ ⲛⲉⲓ ⲡⲁⲣⲧⲁⲗⲏⲥ · ⲛ ϥ ⲕⲏⲕⲁϩⲏⲩ ⲅⲁⲣ ⲡⲉ · ⲉⲣⲉ ϩⲉⲛ ϭⲱⲱⲃⲉ ϩⲱⲃⲥ ⲙ ⲡⲉϥ ⲥⲙⲟⲧ ⲛ ϩⲟⲟⲩⲧ ·,O O O O O O O O O O O O person O O O place place O O O O abstract O O O object object O O O O object object O O O O O object animal animal O O O O O O O O plant plant O O abstract O O abstract O
ⲛⲧⲉⲣⲉ ϥ ϩⲱⲛ ⲉϩⲟⲩⲛ ⲉⲣⲟ ⲓ ⲁ ⲓ ⲣϩⲟⲧⲉ ·,O O O O O O O O O O
ⲁ ⲓ ⲁⲗⲉ ⲉϩⲣⲁⲓ ⲉϫⲛ ⲟⲩ ⲕⲱϩ ⲛ ⲧⲟⲟⲩ · ϫⲉ ⲙⲉϣⲁⲕ ⲟⲩ ⲉⲓⲁ ⲛ ⲧⲟⲟⲩ ⲡⲉ ·,O O O O O place O O place O O O animal O O animal O O
ⲛⲧⲉⲣⲉ ϥ ⲉⲓ ⲇⲉ ⲁ ϥ ⲛⲟϫ ϥ ⲛ ⲟⲩ ⲕⲟⲩⲓ · ϩⲁ ⲧ ϩⲁⲓⲃⲉⲥ ⲛ ⲟⲩ ⲕⲱϩ ⲛ ⲧⲟⲟⲩ · ⲛ ϥ ⲑⲗⲓⲃⲉ ⲉⲙⲁⲧⲉ ⲉⲧⲃⲉ ⲛ ϩⲓⲥⲉ ⲉⲧ ϥ ϣⲟⲟⲡ ⲛϩⲏⲧ ⲟⲩ · ⲡⲉ ϩⲕⲟ · ⲙⲛ ⲡ ⲉⲓⲃⲉ · ⲛ ϥ ⲕⲓⲛⲇⲩⲛⲉⲩⲉ ⲉⲙⲁⲧⲉ ·,O O O O O O O O O O O O O abstract O O place O O place O O O O O O abstract O O O O O abstract O abstract abstract O O abstract abstract O O O O O O
ⲁ ϥ ϥⲓ ⲇⲉ ⲛ ⲛⲉϥ ⲃⲁⲗ ⲉϩⲣⲁⲓ ⲉ ⲡ ⲕⲟⲟϩ · ⲛ ⲧⲟⲟⲩ · ⲁ ϥ ⲛⲁⲩ ⲉⲣⲟ ⲓ · ⲁ ϥ ⲙⲟⲩⲧⲉ ϫⲉ ⲁⲙⲟⲩ ⲉ ⲡ ⲉⲥⲏⲧ ϣⲁⲣⲟ ⲓ ⲡ ⲣⲱⲙⲉ ⲉⲧ ⲟⲩⲁⲁⲃ ·,O O O O O object object O O place O O O place O O O O O O O O O O O O O O O O O person O O person O
ⲁⲛⲟⲕ ⲇⲉ ϩⲱ ⲁⲛⲅ ⲟⲩ ⲣⲙⲛⲧⲟⲟⲩ ⲛ ⲧⲉⲕ ϩⲉ · ⲉ ⲓ ϣⲟⲟⲡ ϩⲙ ⲡⲉⲓ ϫⲁⲓⲉ · ⲉⲧⲃⲉ ⲛⲁ ⲛⲟⲃⲉ ·,O O O O person O O O person O O O O O place place O O abstract abstract O
ⲛⲧⲟϥ ⲇⲉ ⲡⲉϫⲁ ϥ ⲛⲁ ⲓ ϫⲉ ⲛⲧⲕ ⲟⲩ ϣⲃⲏⲣ · ϩⲱⲱ ⲕ ⲟⲛ ⲛⲧⲉ ⲡ ⲛⲟⲩⲧⲉ ·,O O O O O O O O person O O O O O O person person O
ⲁ ⲓ ϩⲙⲟⲟⲥ ⲟⲛ ⲙ ⲡⲉϥ ⲙⲧⲟ ⲉⲃⲟⲗ · ⲁⲩⲱ ⲁ ⲓ ⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲙⲙⲟ ϥ · ⲉ ⲧⲣⲉ ϥ ϫⲱ ⲉⲣⲟ ⲓ ⲙ ⲡⲉϥ ⲣⲁⲛ ·,O O O O O abstract O abstract O O O O O O O O O O O O O O O abstract abstract O
ⲛⲧⲟϥ ⲇⲉ ⲡⲉϫⲁ ϥ ⲛⲁ ⲓ ϫⲉ ⲟⲛⲛⲟⲫⲣⲓⲟⲥ ⲡⲉ ⲡⲁ ⲣⲁⲛ · ⲁⲩⲱ ⲉⲓⲥ ⲥⲉ ⲛ ⲣⲟⲙⲡⲉ ϯ ϣⲟⲟⲡ ϩⲛ ϯ ⲉⲣⲏⲙⲓⲁ · ⲉ ⲓ ⲙⲟⲟϣⲉ ϩⲛ ⲛ ⲧⲟⲟⲩ ⲛ ⲧ ϩⲉ ⲛ ⲛⲉ ⲑⲏⲣⲓⲟⲛ · ⲁⲩⲱ ⲙⲡ ⲓ ⲛⲁⲩ ⲉ ⲣⲱⲙⲉ ⲉ ⲓ ⲥⲟⲟⲩⲛ ⲙⲙⲟ ϥ ·,O O O O O O O person-Onuphrius O abstract abstract O O O time O time O O O place place O O O O O place place O O O O animal animal O O O O O O person O O O O person O
ⲉ ⲓ ϣⲟⲟⲡ ⲇⲉ ϩⲛ ⲟⲩ ⲥⲟⲟⲩϩⲥ ⲙ ⲙⲟⲛⲁⲭⲟⲥ ϩⲙ ⲡ ⲧⲟⲟⲩ ⲛ ϣⲙⲟⲩⲛ ⲛⲧⲉ ⲑⲏⲃⲁⲓⲥ ·,O O O O O organization O O organization O place O O place O place-Thebaid O
ⲡ ⲣⲁⲛ ⲇⲉ ⲛ ⲧ ϩⲉⲛⲉⲉⲧⲉ ⲉⲧ ⲙⲙⲁⲁⲩ ⲡⲉ ⲉⲣⲏⲧⲉ ·,abstract O O O place O O place O place O
ⲉ ⲛ ⲟ ⲛ ⲟⲩ ϩⲏⲧ ⲛ ⲟⲩⲱⲧ ⲙⲛ ⲛⲉⲛ ⲉⲣⲏⲩ ϩⲓ ⲟⲩ ⲥⲟⲡ · ⲉⲣⲉ ⲧ ⲉⲓⲣⲏⲛⲏ ϣⲟⲟⲡ ϩⲛ ⲧⲉⲛ ⲙⲏⲏⲧⲉ · ⲉ ⲛ ϣⲟⲟⲡ ϩⲛ ⲟⲩ ⲉⲥⲩⲭⲓⲁ ⲙⲛ ⲛⲉⲛ ⲉⲣⲏⲩ · ⲉ ⲛ ϯⲉⲟⲟⲩ ⲙ ⲡ ⲛⲟⲩⲧⲉ ·,O O O O O O O O O O O O O O O O abstract abstract O O abstract abstract O O O O O abstract abstract O O O O O O O O person person O
ⲁⲛⲟⲕ ⲇⲉ ⲛⲉ ⲓ ⲟ ⲛ ⲟⲩϣⲏ ⲛ ⲣⲟⲉⲓⲥ ⲛⲙⲙⲁ ⲩ · ⲉ ⲓ ϫⲓⲥⲃⲱ ⲛ ⲕⲱⲧ ⲙ ⲡ ⲛⲟⲩⲧⲉ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧ ⲟⲩ · ⲛ ϩⲉⲛ ⲛⲟϭ ⲛ ⲧⲉⲗⲓⲟⲥ · ⲛⲉ ⲛ ⲧ ϩⲉ ⲛ ⲛ ⲁⲅⲅⲉⲗⲟⲥ ⲙ ⲡ ϫⲟⲉⲓⲥ ·,O O O O O O time O time O O O O O O O abstract O person person O O O O O person O O person O O O O O O person O O person person O
ⲁ ⲓ ⲥⲱⲧⲙ ⲉ ⲩ ϣⲁϫⲉ ⲉⲧⲃⲉ ⲡⲉⲛ ⲉⲓⲱⲧ ϩⲏⲗⲓⲁⲥ ⲡⲉ ⲑⲉⲥⲃⲓⲧⲏⲥ · ϫⲉ ⲛⲧ ⲁ ϥ ϭⲙϭⲟⲙ ϩⲙ ⲡ ⲛⲟⲩⲧⲉ ⲛ ϯ ϩⲉ ⲧⲏⲣ ⲥ · ⲉ ϥ ϣⲟⲟⲡ ϩⲙ ⲡⲉⲓ ϫⲁⲓⲉ ·,O O O O abstract O O person-Elijah O O O person-Elijah O O O O O O O person person O O O O O O O O O O place place O
ⲁⲩⲱ ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ⲃⲁⲡϯⲥⲧⲏⲥ · ⲡ ⲉⲧⲉ ⲙⲡ ϥ ⲧⲱⲟⲩⲛ ϩⲙ ⲡⲉ ϫⲡⲟ ⲛ ⲛⲉ ϩⲓⲟⲟⲙⲉ · ⲛϭⲓ ⲡ ⲉⲧ ⲟ ⲛ ⲛⲟϭ ⲉⲣⲟ ϥ · ⲉ ϥ ϣⲟⲟⲡ ϩⲛ ⲛ ϫⲁⲓⲉ · ϣⲁ ⲡⲉ ϩⲟⲟⲩ ⲙ ⲡⲉϥ ⲟⲩⲱⲛϩ ⲉⲃⲟⲗ ϩⲙ ⲡ ⲓⲥⲣⲁⲏⲗ ·,O person-John_the_Baptist O O O O O O O O O person O O person person O O person O O O O O person O O O O O place place O O time O O event O O O place-Israelites place-Israelites O
ⲡⲉϫⲁ ⲓ ⲛⲁ ⲩ ϫⲉ ⲛⲁ ⲉⲓⲟⲟⲧⲉ · ⲟⲩⲕ ⲟⲩⲛ ⲛ ⲉⲧ ϩⲙ ⲡ ϫⲁⲓⲉ · ⲥⲉ ⲥⲟⲧⲡ ⲛ ϩⲟⲩⲟ ⲉⲣⲟ ⲛ ·,O O O O O person person O O O person O O place place O O O O O O O O
ⲁⲛⲟⲛ ⲅⲁⲣ ⲉⲓⲥ ϩⲏⲏⲧⲉ ⲧⲛ ⲛⲁⲩ ⲉ ⲛⲉⲛ ⲉⲣⲏⲩ ⲙ ⲙⲏⲛⲉ · ⲁⲩⲱ ⲧⲛ ⲥⲟⲟⲩϩ ⲛ ⲥⲩⲛⲁⲝⲓⲥ ϩⲓ ⲟⲩ ⲥⲟⲡ ·,O O O O O O O O O O O O O O O O abstract O O O O
ⲉⲛϣⲁⲛ ϩⲕⲟ · ⲧⲛ ϩⲏⲩ ⲉ ϩⲣⲉ ⲉ ϥ ⲥⲃⲧⲱⲧ ⲛⲁ ⲛ ·,O O O O O O object O O O O object O
ⲉⲛϣⲁⲛ ⲉⲓⲃⲉ · ⲧⲛ ϩⲏⲩ ⲉ ⲙⲟⲟⲩ ⲉ ⲥⲱ ·,O O O O O O substance O O O
ⲉⲛϣⲁⲛ ⲣⲁⲧϭⲟⲙ ϣⲁ ⲩ ϯ ⲧⲟⲟⲧ ⲛ · ϩⲓⲧⲛ ⲛⲉⲛ ⲥⲛⲏⲩ ·,O O O O O O O O O person person O
ⲁⲩⲱ ⲉⲛϣⲁⲛ ⲉⲡⲓⲑⲩⲙⲉⲓ ⲉ ⲩ ⲥⲕⲉⲩⲟⲥ ⲉ ⲟⲩⲟⲙ ϥ · ⲧⲛ ⲇⲓⲁⲕⲱⲛⲉⲓ ⲙⲙⲟ ϥ ⲛ ⲛⲉⲛ ⲉⲣⲏⲩ ⲉⲧⲃⲉ ⲟⲩ ⲁⲅⲁⲡⲏ · ⲛⲧⲉ ⲡ ⲛⲟⲩⲧⲉ ·,O O O O object object O O O O O O O O O O O O abstract O O O person person O
ⲧ ⲁⲛⲁⲡⲁⲩⲥⲓⲥ ⲙ ⲡ ϩⲁⲅⲓⲟⲥ · ⲓⲱϩⲁⲛⲛⲏⲥ · ⲡ ⲉⲩⲁⲅⲅⲉⲗⲓⲥⲧⲏⲥ · ⲁⲩⲱ ⲡ ⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ · ϩⲛ ⲟⲩ ⲉⲓⲣⲏⲛⲏ · ⲛⲧⲉ ⲡ ⲛⲟⲩⲧⲉ ϩⲁⲙⲏⲛ . ═════ : ═════ : ═════ : ═════,event O O person-John_the_Apostle O O O O O O O O O O O person person O O abstract O O O person person O O O O O O O O O
ⲛⲉⲣⲉ ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲓⲱϩⲁⲛⲛⲏⲥ ϩⲛ ⲉⲫⲉⲥⲟⲥ ⲙⲛ ⲛⲉ ⲥⲛⲏⲩ · ⲉ ϥ ⲧⲉⲗⲏⲗ ϩⲙ ⲡ ϫⲟⲉⲓⲥ ·,O person-John_the_Apostle O person-John_the_Apostle O place-Ephesus O person person O O O O O person person O
ⲙ ⲡⲉ ϩⲟⲟⲩ ⲇⲉ ⲛ ⲧ ⲕⲩⲣⲓⲁⲕⲏ · ⲛⲉⲣⲉ ⲛⲉ ⲥⲛⲏⲩ ⲧⲏⲣ ⲟⲩ ⲥⲟⲟⲩϩ ⲉ ⲛⲉⲩ ⲉⲣⲏⲩ ·,O time O O O O time O O person O O person O O O O O
ⲁ ⲓⲱϩⲁⲛⲛⲏⲥ ⲁⲣⲭⲉⲓ ⲛ ϣⲁϫⲉ ⲛⲙⲙⲁ ⲩ ⲉ ϥ ϫⲱ ⲙⲙⲟ ⲥ · ϫⲉ ⲛⲁ ⲥⲛⲏⲩ · ⲁⲩⲱ ⲛⲁ ϣⲃⲣⲕⲗⲏⲣⲟⲛⲟⲙⲟⲥ · ⲁⲩⲱ ⲛ ⲥⲩⲙⲙⲉⲧⲟⲭⲟⲥ ⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲛ ϫⲟⲉⲓⲥ · ⲉⲓⲙⲉ ϭⲉ ⲛⲏ ⲧⲛ ϫⲉ ⲁ ⲡ ϫⲟⲉⲓⲥ ϯ ⲛⲏ ⲧⲛ ⲛ ⲟⲩ ϭⲟⲙ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧ ϥ,O person-John_the_Apostle O O O O O O O O O O O O person person O O person person O O person O O person-Jesus O O O person-Jesus O O O O O O O person person O O O O abstract abstract O O O
ⲟⲩⲏⲣ ⲛ ϭⲟⲙ ϩⲓ ϣⲡⲏⲣⲉ · ϩⲓ ⲭⲁⲣⲓⲥⲙⲁ ·,abstract O abstract O event O O abstract O
ⲁ ϥ ⲁⲁ ⲩ ⲛⲏ ⲧⲛ · ⲁⲩⲱ ⲧⲉⲧⲛ ⲥⲟⲟⲩⲛ ϫⲉ ⲁϣ ⲛⲉ ⲛⲉ ⲥⲃⲟⲟⲩⲉ ⲙⲛ ⲛⲉ ⲣϩⲙⲙⲉ · ⲁⲩⲱ ⲛ ⲙⲧⲟⲛ ⲙⲛ ⲧ ⲇⲓⲁⲕⲟⲛⲓⲁ · ⲙⲛ ⲛⲉ ϩⲙⲟⲧ ⲙⲛ ⲛ ⲇⲱⲣⲉⲁ · ⲙⲛ ⲛ ⲕⲟⲟⲩⲉ ⲧⲏⲣ ⲟⲩ ·,O O O O O O O O O O O O O abstract abstract O abstract abstract O O abstract abstract O abstract abstract O O abstract abstract O abstract abstract O O abstract O O abstract O
ⲛⲧ ⲁ ⲧⲉⲧⲛ ⲛⲁⲩ ⲉⲣⲟ ⲟⲩ ϩⲛ ⲛⲉⲧⲛ ⲃⲁⲗ ·,O O O O O O O object object O
ⲉ ⲩ ϯ ⲙⲙⲟ ⲟⲩ ⲛⲏ ⲧⲛ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧ ϥ ⲙ ⲡⲉⲛ ⲥⲁϩ ·,O O O O O O O O O O O person person O
ⲛⲉ ϥ ⲟⲩⲱⲛϩ ⲉⲣⲱ ⲧⲛ ⲁⲛ ϩⲛ ⲛ ⲃⲁⲗ ⲙ ⲡ ⲥⲱⲙⲁ · ⲟⲩⲇⲉ ⲛⲉ ⲧⲉⲧⲛ ⲥⲱⲧⲙ ⲉⲣⲟ ϥ ⲁⲛ ϩⲛ ⲙ ⲙⲁⲁϫⲉ ⲙ ⲡ ⲥⲱⲙⲁ · ⲁⲗⲗⲁ ⲉ ϥ ⲟⲩⲱⲛϩ ⲙⲙⲟ ϥ ⲉⲣⲱ ⲧⲛ ϩⲙ ⲡ ⲥⲟⲟⲩⲧⲛ ⲙ ⲡⲉⲧⲛ ϩⲏⲧ · ϩⲛ ⲟⲩ ϩⲟⲣⲟⲙⲁ ϩⲛ ϩⲃⲏⲩⲉ ⲉ ⲩ ⲟⲩⲁⲁⲃ ·,O O O O O O O object O O object object O O O O O O O O O object O O object object O O O O O O O O O O abstract O O abstract abstract O O abstract abstract O abstract O O abstract O
ⲧⲁϫⲣⲉ ⲧⲏⲩⲧⲛ ϭⲉ ϩⲣⲁⲓ ⲛϩⲏⲧ ϥ · ⲉ ⲧⲉⲧⲛ ⲉⲓⲣⲉ ⲙ ⲡⲉϥ ⲙⲉⲉⲩⲉ ⲛ ⲟⲩⲟⲉⲓϣ ⲛⲓⲙ · ⲉ ⲧⲉⲧⲛ ⲉⲓⲣⲉ ⲟⲛ ⲙ ⲡ ⲙⲉⲉⲩⲉ ⲙ ⲡ ⲙⲩⲥⲧⲏⲣⲓⲟⲛ · ⲙⲛ ⲧ ⲕⲟⲓⲛⲱⲛⲓⲁ ⲛⲧ ⲁ ⲥ ϣⲱⲡⲉ ⲉϩⲟⲩⲛ ⲉⲣⲱ ⲧⲛ ·,O O O O O O O O O O O abstract abstract O time time O O O O O O abstract O O abstract abstract O O abstract O O O O O O O abstract O
ⲁ ⲡⲉⲛ ϫⲟⲉⲓⲥ ϫⲟⲕ ⲟⲩ ⲉⲃⲟⲗ ·,O person person O O O O
ⲧⲉⲛⲟⲩ ϭⲉ ⲱ ⲛⲉ ⲥⲛⲏⲩ · ϥ ⲥⲟⲡⲥ ⲙⲙⲱ ⲧⲛ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧ ϥ · ⲁⲩⲱ ϥ ⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲙⲙⲱ ⲧⲛ · ⲉ ϥ ⲟⲩⲱϣ · ⲉ ⲧⲣⲉ ⲧⲉⲧⲛ ϭⲱ ⲛ ⲟⲩⲉϣ ⲛ ⲗⲩⲡⲉⲓ ⲙⲙⲟ ϥ · ⲏ ⲉ ⲥⲟϣ ϥ · ⲏ ⲉ ⲉⲡⲓⲃⲟⲩⲗⲉⲩⲉ ⲉⲣⲟ ϥ ·,O O O person person O O O O O O O O O O O O O O O O O O O O O O O O event O event O event O O O O O O O O O O O O
ϥ ⲥⲟⲟⲩⲛ ⲅⲁⲣ ⲙ ⲡ ⲥⲱϣ ⲉⲧ ϣⲟⲟⲡ ⲉⲃⲟⲗ ϩⲓⲧⲛ ⲧⲏⲩⲧⲛ ·,O O O O abstract O O O O O abstract O
ϥ ⲉⲓⲙⲉ ⲇⲉ ⲟⲛ ⲉ ⲡ ⲧϭⲁⲉⲓⲟ ⲁⲩⲱ ϥ ⲥⲟⲟⲩⲛ ⲉ ⲧ ⲉⲡⲓⲃⲟⲩⲗⲏ ⲙⲛ ⲧ ⲕⲟⲗⲁⲥⲓⲥ ⲉ ⲧⲉⲧⲛ ⲕⲟⲗⲁⲍⲉ ⲙⲙⲟ ϥ ⲛϩⲏⲧ ⲥ ·,O O O O O abstract abstract O O O O abstract abstract O abstract abstract O O O O O O O O
ϩⲟⲧⲁⲛ ⲉⲧⲉⲧⲛϣⲁⲛ ⲥⲱⲧⲙ ⲛⲥⲁ ⲛⲉϥ ⲉⲛⲧⲟⲗⲏ · ⲉⲧ ⲟⲩⲁⲁⲃ ϥ ⲛⲁ ⲛⲁ ⲛⲏ ⲧⲛ ϩⲱⲧ ⲧⲏⲩⲧⲛ ·,O O O O abstract O O O abstract O O O O O O O O
ⲙⲡⲣⲧⲣⲉ ⲡ ⲁⲅⲁⲑⲟⲥ ⲛ ⲛⲟⲩⲧⲉ ⲗⲩⲡⲉⲓ ⲉⲧⲃⲉ ⲧⲏⲩⲧⲛ · ⲡ ⲛⲁⲏⲧ ⲛ ϣⲁⲛϩⲧⲏϥ · ⲡ ⲁⲧⲧⲱⲗⲙ · ⲡ ⲁⲧϫⲃⲓⲛ · ⲡ ⲁⲧⲧⲁϩⲟϥ · ⲡ ⲟⲩⲁ ⲙⲁⲩⲁⲁ ϥ · ⲡ ⲁⲧⲡⲱⲱⲛⲉ · ⲡ ⲁⲧⲕⲣⲟϥ · ⲡ ⲁⲧϭⲱⲛⲧ · ⲡ ⲣⲁⲛ ⲉⲧ ϩⲓϫⲛ ⲣⲁⲛ ⲛⲓⲙ · ⲉ ϣⲁ ⲩ ⲛⲟⲉⲓ ⲙⲙⲟ ϥ ·,O person O O person O O O O person O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O person O O O O O O O O
